确诊/出院,公开报道时间,省份,城市,新增确诊病例,新增治愈出院数,新增死亡数,消息来源,来源链接1,来源链接2,来源链接3
1月22日,1月22日,辽宁,沈阳市,1,0,0,辽宁省卫健委,https://www.thepaper.cn/newsDetail_forward_5599063,,
1月21日,1月22日,湖北,武汉市,105,0,0,湖北卫健委,http://wjw.hubei.gov.cn/fbjd/tzgg/202001/t20200122_2014328.shtml,,
1月22日,1月22日,海南,三亚市,1,0,0,中国日报,https://baijiahao.baidu.com/s?id=1656431507623804120&wfr=spider&for=pc,,
1月22日,1月22日,海南,海口市,2,0,0,中国日报,https://baijiahao.baidu.com/s?id=1656431507623804120&wfr=spider&for=pc,,
1月22日,1月22日,海南,临高县,1,0,0,中国日报,https://baijiahao.baidu.com/s?id=1656431507623804120&wfr=spider&for=pc,,
1月22日,1月22日,福建,福州市,1,0,0,福建省卫生健康委员会,https://c.m.163.com/news/a/F3GVST2U0001899O.html?spss=newsapp&from=timeline&isappinstalled=0&spssid=758bf3a111b4080eb7ab0ff8c5f8c86d&spsw=1&isFromH5Share=article,,
1月22日,1月22日,湖南,怀化市,3,0,0,湖南省卫生健康委员会,https://m.thepaper.cn/newsDetail_forward_5600239,,
1月22日,1月22日,贵州,贵阳市,1,0,0,贵阳市卫生健康局,https://wap.peopleapp.com/article/5068001/4962336,,
1月22日,1月22日,四川,成都市,1,0,0,人民日报,https://wap.peopleapp.com/article/5068021/4962357,,
1月22日,1月22日,四川,绵阳市,2,0,0,人民日报,https://wap.peopleapp.com/article/5068021/4962357,,
1月22日,1月22日,山西,太原市,1,0,0,央视新闻,https://m.bjnews.com.cn/detail/157968956415184.html,,
1月22日,1月22日,重庆,垫江县,1,0,0,重庆卫建委,http://cq.people.com.cn/n2/2020/0122/c365401-33739761.html,,
1月22日,1月22日,宁夏,银川市,1,0,0,宁夏卫健委官网,https://m.bjnews.com.cn/detail/157969153915252.html,,
1月22日,1月22日,广西,北海市,1,0,0,广西卫健委,https://m.bjnews.com.cn/detail/157969183415259.html,,
1月22日,1月22日,广西,梧州市,1,0,0,广西卫健委,https://m.bjnews.com.cn/detail/157969183415259.html,,
1月22日,1月22日,河南,三门峡市,1,0,0,河南卫健委,https://wap.peopleapp.com/article/5068074/4962426,,
1月22日,1月22日,河南,洛阳市,1,0,0,河南卫健委,https://wap.peopleapp.com/article/5068074/4962426,,
1月22日,1月22日,河南,郑州市,2,0,0,河南卫健委,https://wap.peopleapp.com/article/5068074/4962426,,
1月22日,1月22日,安徽,合肥市,1,0,0,安徽卫健委,https://www.thepaper.cn/newsDetail_forward_5600168,,
1月22日,1月22日,山东,威海市,1,0,0,山东卫健委,https://wap.peopleapp.com/article/5068189/4962549,,
1月22日,1月22日,湖北,武汉市,62,0,8,新华社,http://finance.sina.com.cn/wm/2020-01-23/doc-iihnzhha4213393.shtml,http://www.eeo.com.cn/2020/0123/374838.shtml,
1月22日,1月22日,湖北,荆州市,6,0,0,新华社,http://finance.sina.com.cn/wm/2020-01-23/doc-iihnzhha4213393.shtml,,
1月22日,1月22日,湖北,荆门市,1,0,0,新华社,http://finance.sina.com.cn/wm/2020-01-23/doc-iihnzhha4213393.shtml,,
1月22日,1月22日,河北,石家庄市,1,0,0,国家卫建委,https://www.thepaper.cn/newsDetail_forward_5609989,,
1月22日,1月22日,北京,石景山区,1,0,0,人民日报,https://wap.peopleapp.com/article/5068311/4962698,,
1月22日,1月22日,北京,西城区,1,0,0,人民日报,https://wap.peopleapp.com/article/5068311/4962698,,
1月22日,1月22日,北京,外地来京,1,0,0,人民日报,https://wap.peopleapp.com/article/5068311/4962698,,
1月22日,1月22日,北京,朝阳区,1,0,0,人民日报,https://wap.peopleapp.com/article/5068311/4962698,,
1月18日,1月22日,泰国,,0,1,0,泰国卫生部,http://news.sina.com.cn/o/2020-01-22/doc-iihnzhha4102917.shtml,,
1月21日,1月22日,泰国,,0,1,0,泰国卫生部,http://news.sina.com.cn/o/2020-01-22/doc-iihnzhha4102917.shtml,,
1月22日,1月22日,泰国,,1,0,0,泰国公共卫生部,http://www.bjnews.com.cn/world/2020/01/22/677873.html,,
1月21日,1月21日,广东,深圳市,1,0,0,广东卫健委,,,
1月21日,1月21日,广东,珠海市,1,0,0,广东卫健委,,,
1月21日,1月21日,广东,湛江市,1,0,0,广东卫健委,,,
1月20日,1月21日,湖北,武汉市,60,0,2,国家卫生健康委,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtiKWrfC11DmFAFBMOROTOn200121&fromapp=cctvnews&version=803&allow_comment=1,https://m.thepaper.cn/newsDetail_forward_5588028,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200121_2013872.shtml
1月20日,1月21日,湖北,黄冈市,12,0,0,湖北省卫生健康委员会,http://wjw.hubei.gov.cn/fbjd/dtyw/202001/t20200121_2013872.shtml,,
1月20日,1月21日,上海,上海市,1,0,0,上海卫健委,http://wsjkw.sh.gov.cn/xwfb/20200121/8fa3da87b0014c9db1308c76cbfe835f.html,,
1月20日,1月21日,上海,上海市,4,0,0,上海市卫健委,http://wsjkw.sh.gov.cn/xwfb/20200121/8fa3da87b0014c9db1308c76cbfe835f.html,http://app.cntv.cn/special/cportal/detail/arti/index.html?id=ArtiKWrfC11DmFAFBMOROTOn200121&fromapp=cctvnews&version=803&allow_comment=1,https://m.thepaper.cn/newsDetail_forward_5586661?from=timeline&isappinstalled=0
1月19日,1月21日,天津,天津市,2,0,0,天津市卫健委,https://www.thepaper.cn/newsDetail_forward_5588085,,
1月21日,1月21日,浙江,温州市,2,0,0,浙江省卫健委,https://www.zjwjw.gov.cn/art/2020/1/21/art_1202194_41786036.html,,
1月21日,1月21日,浙江,杭州市,1,0,0,浙江省卫健委,https://www.zjwjw.gov.cn/art/2020/1/21/art_1202194_41786036.html,,
1月21日,1月21日,浙江,舟山市,1,0,0,浙江省卫健委,https://www.zjwjw.gov.cn/art/2020/1/21/art_1202194_41786036.html,,
1月21日,1月21日,浙江,台州市,1,0,0,浙江省卫健委,https://www.zjwjw.gov.cn/art/2020/1/21/art_1202194_41786036.html,,
1月20日,1月21日,韩国,,1,0,0,韩国疾病管理本部,http://www.bjnews.com.cn/world/2020/01/21/677380.html,,
1月21日,1月21日,台湾,,1,0,0,央视,http://www.bjnews.com.cn/news/2020/01/21/677480.html,https://www.guancha.cn/politics/2020_01_22_532630.shtml,
1月21日,1月21日,河南,郑州市,1,0,0,国家卫健委,https://www.thepaper.cn/newsDetail_forward_5588208,,
1月21日,1月21日,香港,,0,0,0,央视新闻,http://news.ifeng.com/c/7tQ9Tf57plQ,,
1月21日,1月21日,重庆,巫山县,2,0,0,国家卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6619941147400162319%22%7D,,
1月21日,1月21日,重庆,万州区,2,0,0,国家卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6619941147400162319%22%7D,,
1月21日,1月21日,重庆,长寿区,1,0,0,国家卫健委,https://mbd.baidu.com/newspage/data/landingshare?pageType=1&isBdboxFrom=1&context=%7B%22nid%22:%22news_6619941147400162319%22%7D,,
1月21日,1月21日,四川,成都市,1,0,0,国家卫健委,https://m.bjnews.com.cn/detail/157961692015750.html,,
1月21日,1月21日,北京,丰台区,1,0,0,北京市卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月21日,1月21日,北京,海淀区,1,0,0,北京市卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月21日,1月21日,北京,西城区,1,0,0,北京市卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月21日,1月21日,北京,通州区,1,0,0,北京市卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月21日,1月21日,北京,海淀区,1,0,0,北京市卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月20日,1月21日,云南,昆明市,1,0,0,昆明卫健委公号,https://mp.weixin.qq.com/s/9F-8GVfVxelda-aiK0Quzg,,
1月20日,1月21日,山东,青岛市,1,0,0,山东卫健委公号,https://mp.weixin.qq.com/s/iMF7880p_E9HW1uWgPjr3w,,
1月21日,1月21日,黑龙江,牡丹江市,0,0,0,牡丹江市卫生健康委,https://m.thepaper.cn/newsDetail_forward_5591330,,
1月20日,1月20日,北京,大兴区,2,0,0,北京市大兴区卫健委,https://m.weibo.cn/2703012010/4462638756717942,,
1月20日,1月20日,北京,昌平区,2,0,0,北京市卫健委,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月20日,1月20日,北京,外地来京,1,0,0,,http://wjw.beijing.gov.cn/xwzx_20031/wnxw/202001/t20200121_1620353.html,,
1月19日,1月20日,广东,深圳市,1,0,0,深圳市卫健委,http://wjw.sz.gov.cn/gsgg/202001/t20200120_18987619.htm,,
1月20日,1月20日,广东,深圳市,8,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2876926.html,,
1月20日,1月20日,广东,珠海市,3,0,0,珠海市卫健委,http://wsjkj.zhuhai.gov.cn/zwgk/tzgg/content/post_2461447.html,,
1月20日,1月20日,广东,湛江市,1,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2876926.html,https://www.zhanjiang.gov.cn/zjwjj/sy/gzdt/content/post_1031598.html,
1月20日,1月20日,广东,惠州市,1,0,0,广东卫健委,http://wsjkw.gd.gov.cn/zwyw_yqxx/content/post_2876926.html,,
1月18日,1月20日,湖北,武汉市,59,5,1,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020012009077,,
1月19日,1月20日,湖北,武汉市,77,1,1,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020012009077,http://wjw.wuhan.gov.cn/front/web/showDetail/2020012109083,
1月20日,1月20日,上海,上海市,1,0,0,国家卫建委,https://m.bjnews.com.cn/detail/157952141515817.html,,
,1月20日,四川,成都市,0,0,0,成都市卫健委,http://cdwjw.chengdu.gov.cn/cdwjw/gzdt/2020-01/21/content_f2ee836ad4974586bf35c8fd6cae1d35.shtml,,
1月17日,1月19日,湖北,武汉市,17,4,0,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011909074,,
1月16日,1月18日,湖北,武汉市,4,3,0,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011809064,,
1月15日,1月18日,日本,,1,1,0,武汉市卫健委、日本厚生劳动省,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011809064,https://news.un.org/zh/story/2020/01/1049342,
1月15日,1月16日,湖北,武汉市,0,5,1,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011609057,,
1月12日,1月13日,湖北,武汉市,0,1,0,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011309038,,
1月11日,1月12日,湖北,武汉市,0,4,0,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011209037,,
1月10日,1月11日,湖北,武汉市,41,2,1,武汉市卫健委,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011109035,http://wjw.wuhan.gov.cn/front/web/showDetail/2020011109036,
1月17日,,泰国,,2,0,0,泰国公共卫生部,http://china.caixin.com/2020-01-17/101506051.html,,
